osm_id,code,fclass,name,X,Y
9852961429,5201,traffic_signals, ,77.433771100000001,28.655773700000001
9860189161,5201,traffic_signals, ,77.455945799999995,28.665219199999999
9987982816,5201,traffic_signals, ,77.431876900000006,28.656994099999999
9988011821,5201,traffic_signals, ,77.430712400000004,28.657831099999999
10197191835,5201,traffic_signals, ,81.857348500000001,25.414084700000000
10610257534,5201,traffic_signals, ,80.996456199999997,26.872888199999998
10610257567,5201,traffic_signals, ,80.995974700000005,26.872907999999999
10610407785,5201,traffic_signals, ,80.995796499999997,26.873536900000001
11197964678,5201,traffic_signals, ,77.439401099999998,28.651664600000000
11254358495,5201,traffic_signals, ,77.422351500000005,28.666047899999999
11254358497,5201,traffic_signals, ,77.422508800000003,28.665973300000001
11254358498,5201,traffic_signals, ,77.422349100000005,28.665963800000000
11254358499,5201,traffic_signals, ,77.422483999999997,28.666075700000000
11283754533,5201,traffic_signals, ,77.455084499999998,28.674164600000001
11283754534,5201,traffic_signals, ,77.455655500000006,28.674157399999999
11283754535,5201,traffic_signals, ,77.455401199999997,28.674418599999999
11684553946,5201,traffic_signals, ,77.731690400000005,28.978968699999999
11697935932,5201,traffic_signals, ,80.914356200000000,26.843183000000000
11773169926,5201,traffic_signals, ,77.356894699999998,28.592176599999998
11773169927,5201,traffic_signals, ,77.357261699999995,28.592228500000001
11998352281,5201,traffic_signals, ,82.135887900000000,26.756278699999999
12347730454,5201,traffic_signals, ,77.719516200000001,28.971150600000001
12347730456,5201,traffic_signals, ,77.719702600000005,28.971090700000001
